TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-09 20:52:52.202000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 21:07:52.196000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 20:58:53.864000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,Pennsylvania,Philadelphia,FFC91745-2656-42A5-8F8E-9F873049AF32,,B969B7A2-BD74-4041-9A77-386DB8F7A138,False,109e0827-7a79-4d9d-bf0c-035b13bc56c5
2015-10-09 20:36:37.887000000,Invalid character,Internet Explorer,Internet Explorer 13.10547,Windows,Windows 10,1920X1080,Africa,South Africa,,,51A9D554-E459-43FC-A662-E7C8F851A3D2,,9029BEB1-7D3D-4A89-8237-7C795978A10D,False,f9c9ba01-b1fb-413f-99e3-1b66fbdd8ed3
2015-10-09 21:12:43.207000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:55:28.062000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1164X655,Europe,Netherlands,,,78E34FF2-031E-4504-A4CF-B510076ECF61,,48781E5B-72F7-4462-A0B5-F05B21E2383A,True,96bebc54-bb52-4888-a923-20380311a78a
2015-10-09 20:53:37.400000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:12:50.008000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,10653B7F-893D-4294-9211-77B03D7CBAD2,,10162E85-8535-48C6-A384-2D345BE60F4B,False,1ef7cf91-f0c9-4163-beb6-3b5f7e96ce1b
2015-10-09 20:55:28.076000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1164X655,Europe,Netherlands,,,78E34FF2-031E-4504-A4CF-B510076ECF61,,48781E5B-72F7-4462-A0B5-F05B21E2383A,True,96bebc54-bb52-4888-a923-20380311a78a
2015-10-09 20:52:51.729000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 21:06:01.067000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,France,,,902271CB-B363-4AF5-941A-09CDD57A9DAC,,3F923D60-1B1A-483C-ABE4-4C23CCA383BA,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-09 21:06:13.550000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.564000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.593000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.579000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 20:53:45.008000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,28A3D67E-3952-4E46-88DB-27C460FDA343,,D6F56C79-34B4-4C78-A360-19F7144EC858,False,7ef48d3d-3325-4cc4-a13c-51a727019855
2015-10-09 21:12:38.256000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:06:13.176000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 20:53:40.472000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,France,,,902271CB-B363-4AF5-941A-09CDD57A9DAC,,3F923D60-1B1A-483C-ABE4-4C23CCA383BA,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-09 21:14:38.452000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1067X600,Asia,India,Andhra Pradesh,Visakhapatnam,E375E013-A7A2-4C83-BF29-F2873CD7CAB4,,3DE9324A-7ED5-4DD3-9C23-915425231A5F,False,79d889cc-d2e4-4a6f-bf2a-78da0560602d
2015-10-09 20:58:38.213000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:57:38.252000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:57:40.207000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:50:44.106000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,Washington,North Bend,94351072-5DAE-4FC0-BBC4-4FD31709C567,,D8E646E1-6501-461A-9335-DA06E6F421B0,True,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-09 21:00:40.939000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,United Kingdom,Manchester,Heywood,65497796-6382-4FA0-9BCB-100DF760E209,,E96D5B7D-074D-4994-9B2C-3ECAC6B504CC,True,cce5ee74-773f-4479-a039-d61a1eda8ef3
2015-10-09 21:07:38.283000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:48:37.067000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:15:15.928000000,Script error,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1080,North America,United States,Washington,Bellevue,C1E1C7F0-9D75-4746-91C6-DADBD1B52FE9,,3102AEEB-3016-498E-B92A-BE6DB9265D54,False,9750b25a-1b3d-4eb2-9253-aef55bef0cc1
2015-10-09 21:21:13.570000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:12:43.207000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:50:44.106000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,Washington,North Bend,94351072-5DAE-4FC0-BBC4-4FD31709C567,,D8E646E1-6501-461A-9335-DA06E6F421B0,True,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-09 21:07:39.232000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:12:38.256000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:39:35.282000000,Unexpected token ,Chrome,Chrome 45.0,Windows,Windows 10,1366X768,Europe,Russia,Novgorodskaya Oblast',Veliky Novgorod,C5B99ED3-27F3-48B8-B2A6-A255DDD30D9B,,99F83120-E50E-4AF2-A63F-06511E70A214,False,UnknownIbizaUser
2015-10-09 20:58:53.864000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,Pennsylvania,Philadelphia,FFC91745-2656-42A5-8F8E-9F873049AF32,,B969B7A2-BD74-4041-9A77-386DB8F7A138,False,109e0827-7a79-4d9d-bf0c-035b13bc56c5
2015-10-09 20:51:13.611000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:14:38.512000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1067X600,Asia,India,Andhra Pradesh,Visakhapatnam,E375E013-A7A2-4C83-BF29-F2873CD7CAB4,,3DE9324A-7ED5-4DD3-9C23-915425231A5F,False,79d889cc-d2e4-4a6f-bf2a-78da0560602d
2015-10-09 21:14:38.534000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1067X600,Asia,India,Andhra Pradesh,Visakhapatnam,E375E013-A7A2-4C83-BF29-F2873CD7CAB4,,3DE9324A-7ED5-4DD3-9C23-915425231A5F,False,79d889cc-d2e4-4a6f-bf2a-78da0560602d
2015-10-09 21:07:43.209000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:23:45.032000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,28A3D67E-3952-4E46-88DB-27C460FDA343,,D6F56C79-34B4-4C78-A360-19F7144EC858,False,7ef48d3d-3325-4cc4-a13c-51a727019855
2015-10-09 20:50:44.107000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,Washington,North Bend,94351072-5DAE-4FC0-BBC4-4FD31709C567,,D8E646E1-6501-461A-9335-DA06E6F421B0,True,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-09 21:12:50.008000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,10653B7F-893D-4294-9211-77B03D7CBAD2,,10162E85-8535-48C6-A384-2D345BE60F4B,False,1ef7cf91-f0c9-4163-beb6-3b5f7e96ce1b
2015-10-09 20:47:43.135000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:08:39.883000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:41:59.475000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,United Kingdom,England,London,2E90C388-EF42-4281-A25B-B710D4B1258A,,79CA42AB-3DF8-44CE-8E8E-652A6717C7EA,False,cac96691-94bb-48d9-b0ca-b5082064b99e
2015-10-09 21:06:13.550000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.564000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.579000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 21:06:13.593000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 20:52:38.167000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:06:01.067000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,France,,,902271CB-B363-4AF5-941A-09CDD57A9DAC,,3F923D60-1B1A-483C-ABE4-4C23CCA383BA,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-09 20:48:38.777000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1600X900,Europe,Serbia,,,A50E500B-FFF9-43C5-BADA-F68928228AFB,,C5D5D46F-4815-4411-81F7-B811703DF7B9,False,1872539d-3505-40c3-8989-53b683062cd6
2015-10-09 20:53:37.400000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:52:51.729000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 20:47:13.341000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,A5C1440C-CB6B-4F1A-A69B-294815C98B00,,4081F087-1ACB-420D-B6D2-E29F1C6A75C4,False,103d6f0d-98d5-495e-bc8a-2b311a000ed4
2015-10-09 20:55:28.076000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1164X655,Europe,Netherlands,,,78E34FF2-031E-4504-A4CF-B510076ECF61,,48781E5B-72F7-4462-A0B5-F05B21E2383A,True,96bebc54-bb52-4888-a923-20380311a78a
2015-10-09 21:22:38.256000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:37:19.685000000,Invalid character,Internet Explorer,Internet Explorer 10.0,Windows,Windows 7,1680X1050,North America,United States,New York,Brooklyn,25689DF3-DDD8-4B00-B0DA-04185685BFDC,,F2D6FD58-987A-4141-8CFA-F9972F26BAA2,False,2c5dff63-b809-4f44-8239-14a05e845131
2015-10-09 20:36:37.887000000,Invalid character,Internet Explorer,Internet Explorer 13.10547,Windows,Windows 10,1920X1080,Africa,South Africa,,,51A9D554-E459-43FC-A662-E7C8F851A3D2,,9029BEB1-7D3D-4A89-8237-7C795978A10D,False,f9c9ba01-b1fb-413f-99e3-1b66fbdd8ed3
2015-10-09 20:48:37.071000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:01:30.557000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,New York,Brooklyn,924EC182-84E0-42D9-97F4-B4511B1B2A74,,C1AE69B9-ADE1-4432-9046-07479BB8DCFA,False,26fdcf51-0204-4396-a1a0-90a654df4857
2015-10-09 20:47:39.144000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:02:39.227000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:07:52.196000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 20:53:45.008000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,28A3D67E-3952-4E46-88DB-27C460FDA343,,D6F56C79-34B4-4C78-A360-19F7144EC858,False,7ef48d3d-3325-4cc4-a13c-51a727019855
2015-10-09 21:14:18.077000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1440X900,North America,United States,,,876E653B-7E01-41A4-9F93-BB1CB849D46D,,58B06F74-4C11-4173-A9B7-2CEE7D479249,False,6790602b-da59-4d8e-a7a4-c6ea53fbf7da
2015-10-09 21:14:18.078000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1440X900,North America,United States,,,876E653B-7E01-41A4-9F93-BB1CB849D46D,,58B06F74-4C11-4173-A9B7-2CEE7D479249,False,6790602b-da59-4d8e-a7a4-c6ea53fbf7da
2015-10-09 21:14:19.054000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1440X900,North America,United States,,,876E653B-7E01-41A4-9F93-BB1CB849D46D,,58B06F74-4C11-4173-A9B7-2CEE7D479249,False,6790602b-da59-4d8e-a7a4-c6ea53fbf7da
2015-10-09 20:42:38.150000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:48:37.067000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,8627C3CB-95F5-4CE4-90CE-6F6AEE47FD5B,,45B7789F-AFD8-4B76-AD13-C6B52115DDB4,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 21:07:40.218000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:55:28.062000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1164X655,Europe,Netherlands,,,78E34FF2-031E-4504-A4CF-B510076ECF61,,48781E5B-72F7-4462-A0B5-F05B21E2383A,True,96bebc54-bb52-4888-a923-20380311a78a
2015-10-09 20:55:28.091000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1164X655,Europe,Netherlands,,,78E34FF2-031E-4504-A4CF-B510076ECF61,,48781E5B-72F7-4462-A0B5-F05B21E2383A,True,96bebc54-bb52-4888-a923-20380311a78a
2015-10-09 20:53:40.472000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,France,,,902271CB-B363-4AF5-941A-09CDD57A9DAC,,3F923D60-1B1A-483C-ABE4-4C23CCA383BA,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-09 21:21:13.188000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1536X864,Asia,Japan,,,CB34DB9E-64D7-4475-888D-EAFD1B6C581C,,88C50F33-AA30-41DC-8AB5-46BCB684AEE3,False,93d79a77-a8e7-4473-8001-e3378e749495
2015-10-09 20:47:39.703000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1600X900,Europe,Serbia,,,A50E500B-FFF9-43C5-BADA-F68928228AFB,,C5D5D46F-4815-4411-81F7-B811703DF7B9,False,1872539d-3505-40c3-8989-53b683062cd6
2015-10-09 21:07:51.713000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 21:05:58.939000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1536X864,North America,United States,Washington,Bellevue,25994CBF-23AF-4792-98CA-23E9EADEB8BE,,1410E39A-A8AB-433B-9319-07D27A0CFE57,False,103d6f0d-98d5-495e-bc8a-2b311a000ed4
2015-10-09 20:52:40.140000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:52:52.202000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1280X720,North America,United States,Massachusetts,Concord,F6011A63-A62D-4C60-9F2A-F298B1D5DBC8,,C766F9FA-6CFE-4A98-99A9-E0E1DE0FF1A1,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-09 20:36:41.374000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,Asia,India,Telangana,Hyderabad,D152BA30-5738-4FD8-9914-D6AD49B2DE3D,,880232F2-5480-44BB-B926-87CAB4523455,False,767cba9e-153d-46bd-93c4-a4e4234a0597
2015-10-09 20:36:41.502000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,Asia,India,Telangana,Hyderabad,D152BA30-5738-4FD8-9914-D6AD49B2DE3D,,880232F2-5480-44BB-B926-87CAB4523455,False,767cba9e-153d-46bd-93c4-a4e4234a0597
2015-10-09 20:36:41.511000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,Asia,India,Telangana,Hyderabad,D152BA30-5738-4FD8-9914-D6AD49B2DE3D,,880232F2-5480-44BB-B926-87CAB4523455,False,767cba9e-153d-46bd-93c4-a4e4234a0597
2015-10-09 20:47:38.148000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-09 20:42:01.402000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,United Kingdom,England,London,2E90C388-EF42-4281-A25B-B710D4B1258A,,79CA42AB-3DF8-44CE-8E8E-652A6717C7EA,False,cac96691-94bb-48d9-b0ca-b5082064b99e
2015-10-09 21:12:50.008000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,10653B7F-893D-4294-9211-77B03D7CBAD2,,10162E85-8535-48C6-A384-2D345BE60F4B,False,1ef7cf91-f0c9-4163-beb6-3b5f7e96ce1b
2015-10-09 21:12:40.205000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,12985BD5-00DF-483C-9642-693B32142B4E,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
